"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
1,62,"False","False","False","False","False",0,"False","False","False",115.86,-19.8741007,-43.9381417,2,200,700,"apartamento","False","False","palmares",598690,0,"False",11.2903225806452,"https://www.netimoveis.com/imovel/dummy/598690"
1,93,"False","False","False","False","False",170000,"False","False","False",115.5,-19.8074338,-43.9347976,3,272,700,"cobertura","False","False","jaqueline",604978,0,"False",7.52688172043011,"https://www.netimoveis.com/imovel/dummy/604978"
1,93,"False","False","False","False","False",170000,"False","False","False",115.5,-19.8074338,-43.9347976,3,272,700,"cobertura","False","False","juliana",604978,0,"False",7.52688172043011,"https://www.netimoveis.com/imovel/dummy/604978"
0,65,"False","False","False","False","False",215000,"False","False","False",115.5,-19.937519548602,-43.9576477529175,2,280,1200,"apartamento","False","False","gutierrez",658375,0,"False",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/658375"
2,82.85,"False","False","False","False","True",495000,"False","False","False",115.5,-19.9114635,-43.9323313,3,1000,1300,"apartamento","False","False","floresta",671140,1,"True",15.6910078455039,"https://www.netimoveis.com/imovel/dummy/671140"
3,142,"False","False","False","False","True",750000,"False","False","False",115.5,-19.9736636,-43.9675994,4,300,2800,"apartamento","False","False","buritis",479917,2,"False",19.7183098591549,"https://www.netimoveis.com/imovel/dummy/479917"
1,50,"False","False","False","False","False",0,"False","False","False",115.14,-19.818833,-43.942873,2,187,650,"apartamento","False","False","juliana",688531,0,"False",13,"https://www.netimoveis.com/imovel/dummy/688531"
1,50.5,"True","False","False","False","True",0,"False","False","False",115.14,-19.8791217,-43.9972725,2,270,800,"apartamento","False","False","castelo",606028,1,"False",15.8415841584158,"https://www.netimoveis.com/imovel/dummy/606028"
1,50.5,"True","False","False","False","True",0,"False","False","False",115.14,-19.8791217,-43.9972725,2,270,800,"apartamento","False","False","pampulha",606028,1,"False",15.8415841584158,"https://www.netimoveis.com/imovel/dummy/606028"
1,73.6,"False","False","False","False","False",0,"False","False","False",115.14,-19.8824829,-43.9552067,3,170,870,"apartamento","False","False","nova-cachoeirinha",571649,0,"False",11.820652173913,"https://www.netimoveis.com/imovel/dummy/571649"
1,73.6,"False","False","False","False","False",0,"False","False","False",115.14,-19.8824829,-43.9552067,3,170,870,"apartamento","False","False","sao-francisco",571649,0,"False",11.820652173913,"https://www.netimoveis.com/imovel/dummy/571649"
1,55,"False","False","False","False","False",0,"False","False","False",115.14,-19.959177,-43.966233,3,280,1100,"apartamento","False","False","estoril",679039,0,"False",20,"https://www.netimoveis.com/imovel/dummy/679039"
2,90,"False","False","False","False","True",0,"False","False","False",115.14,-19.8866289,-43.9280482,3,253,1150,"apartamento","False","False","cidade-nova",508463,1,"False",12.7777777777778,"https://www.netimoveis.com/imovel/dummy/508463"
2,120.65,"False","False","False","False","True",0,"False","False","False",115.14,-19.9751582,-43.9676184,2,375,1750,"apartamento","False","False","buritis",568047,0,"False",14.504765851637,"https://www.netimoveis.com/imovel/dummy/568047"
3,240,"False","False","False","False","False",0,"False","False","False",115.14,0,0,3,1050,1950,"apartamento","False","False","buritis",688378,1,"True",8.125,"https://www.netimoveis.com/imovel/dummy/688378"
3,115,"False","False","False","False","False",0,"False","False","True",115.14,-19.9664936,-43.9665288,4,635,2000,"apartamento","True","False","buritis",697490,3,"False",17.3913043478261,"https://www.netimoveis.com/imovel/dummy/697490"
1,44,"False","True","False","True","True",0,"True","True","True",115,-19.9325292,-44.0232458,2,161.01,500,"apartamento","True","True","california",674502,0,"True",11.3636363636364,"https://www.netimoveis.com/imovel/dummy/674502"
1,43.99,"False","False","False","False","False",0,"True","False","True",115,-19.8627622,-43.8897603,2,180,580,"apartamento","False","False","vitoria",621959,0,"False",13.1848147306206,"https://www.netimoveis.com/imovel/dummy/621959"
1,67,"False","False","False","False","False",0,"True","False","True",115,-19.8407432,-43.8892516,3,260,600,"apartamento","False","False","acaiaca",642523,0,"True",8.95522388059701,"https://www.netimoveis.com/imovel/dummy/642523"
1,48.57,"False","True","False","True","True",159000,"False","True","False",115,-19.9337394,-44.0210805,2,270.3,600,"apartamento","False","False","camargos",497169,0,"False",12.3533045089561,"https://www.netimoveis.com/imovel/dummy/497169"
1,47.53,"False","False","False","False","True",0,"False","False","False",115,-19.8847619,-44.010589,2,280,620,"apartamento","False","False","serrano",653554,0,"False",13.0443930149379,"https://www.netimoveis.com/imovel/dummy/653554"
1,53.87,"False","False","False","False","False",0,"True","False","True",115,-19.9190939,-43.9386432,2,260,700,"apartamento","False","False","parque-sao-pedro",436994,0,"True",12.9942454056061,"https://www.netimoveis.com/imovel/dummy/436994"
1,44.52,"False","False","False","False","False",0,"False","False","False",115,-19.9357045,-44.0215574,2,270,700,"apartamento","False","False","camargos",666978,0,"False",15.7232704402516,"https://www.netimoveis.com/imovel/dummy/666978"
1,53.41,"False","False","False","False","True",0,"True","False","True",115,-19.8118377,-43.9608313,2,229.96,700,"apartamento","False","False","venda-nova",673858,0,"True",13.1061598951507,"https://www.netimoveis.com/imovel/dummy/673858"
1,53.41,"False","False","False","False","True",0,"True","False","True",115,-19.8118377,-43.9608313,2,229.96,700,"apartamento","False","False","venda-nova",673949,0,"True",13.1061598951507,"https://www.netimoveis.com/imovel/dummy/673949"
1,55,"False","False","False","False","False",170000,"False","False","True",115,-19.8162081,-43.9455836,2,150,700,"apartamento","False","False","juliana",529770,0,"False",12.7272727272727,"https://www.netimoveis.com/imovel/dummy/529770"
1,45,"False","False","False","False","True",0,"False","False","False",115,-19.880074,-43.933115,2,393,750,"apartamento","False","False","ipiranga",649700,0,"True",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/649700"
0,62,"False","False","False","False","False",0,"False","False","False",115,-19.9041168,-43.9429764,2,400,780,"apartamento","False","False","colegio-batista",699614,0,"False",12.5806451612903,"https://www.netimoveis.com/imovel/dummy/699614"
0,62,"False","False","False","False","False",0,"False","False","False",115,-19.9041168,-43.9429764,2,400,780,"apartamento","False","False","lagoinha",699614,0,"False",12.5806451612903,"https://www.netimoveis.com/imovel/dummy/699614"
1,50,"False","False","False","False","True",0,"True","False","True",115,-19.8692247,-43.9956776,2,202.3,800,"apartamento","False","False","paqueta",610445,0,"False",16,"https://www.netimoveis.com/imovel/dummy/610445"
1,64.85,"False","False","False","False","False",0,"False","False","False",115,-19.8935222,-43.9357176,2,200,800,"apartamento","False","False","renascenca",503461,0,"False",12.3361603700848,"https://www.netimoveis.com/imovel/dummy/503461"
1,50,"False","False","False","False","False",0,"False","False","False",115,-19.9190939,-43.9386432,2,248,850,"apartamento","False","False","padre-eustaquio",54853,0,"False",17,"https://www.netimoveis.com/imovel/dummy/54853"
1,90,"False","False","False","False","False",0,"False","False","False",115,-19.8939433,-43.9292046,2,412,850,"apartamento","False","False","silveira",177672,0,"True",9.44444444444444,"https://www.netimoveis.com/imovel/dummy/177672"
1,108,"False","False","False","False","False",0,"False","False","False",115,-19.8701124,-43.9951586,3,250,850,"apartamento","False","False","paqueta",620117,1,"False",7.87037037037037,"https://www.netimoveis.com/imovel/dummy/620117"
1,60,"False","False","False","False","True",0,"False","True","True",115,-19.8405739,-43.9473884,3,250,850,"apartamento","False","False","planalto",603801,0,"True",14.1666666666667,"https://www.netimoveis.com/imovel/dummy/603801"
1,70,"False","False","False","False","False",0,"False","False","False",115,-19.9156051,-43.9480057,2,320,900,"apartamento","False","False","carlos-prates",162946,0,"True",12.8571428571429,"https://www.netimoveis.com/imovel/dummy/162946"
1,50,"False","False","False","False","False",0,"False","False","False",115,-19.8917831,-43.9292547,1,650,900,"apartamento","False","False","silveira",672523,1,"False",18,"https://www.netimoveis.com/imovel/dummy/672523"
1,55,"False","False","False","False","False",0,"False","False","False",115,-19.9592557,-43.9660995,2,205.5,900,"apartamento","False","False","estoril",689791,0,"False",16.3636363636364,"https://www.netimoveis.com/imovel/dummy/689791"
1,61,"False","False","False","False","True",220000,"True","False","False",115,-19.9059994,-43.941807,2,400,900,"apartamento","False","False","colegio-batista",691365,0,"True",14.7540983606557,"https://www.netimoveis.com/imovel/dummy/691365"
1,61,"False","False","False","False","True",220000,"True","False","False",115,-19.9059994,-43.941807,2,400,900,"apartamento","False","False","lagoinha",691365,0,"True",14.7540983606557,"https://www.netimoveis.com/imovel/dummy/691365"
0,66,"False","False","False","False","False",0,"False","False","False",115,-19.9061465,-43.9782197,3,200,900,"apartamento","False","False","adelaide",700408,0,"False",13.6363636363636,"https://www.netimoveis.com/imovel/dummy/700408"
1,50,"False","False","False","False","False",0,"False","False","False",115,-19.9512218,-43.9380941,2,550,950,"apartamento","False","True","carmo",596596,0,"True",19,"https://www.netimoveis.com/imovel/dummy/596596"
1,50,"False","False","False","False","False",0,"False","False","False",115,-19.9512218,-43.9380941,2,550,950,"apartamento","False","True","sion",596596,0,"True",19,"https://www.netimoveis.com/imovel/dummy/596596"
1,63,"False","False","False","False","False",269000,"False","False","False",115,-20.0057585,-44.0076028,3,326,1000,"apartamento","False","False","cardoso",639449,1,"False",15.8730158730159,"https://www.netimoveis.com/imovel/dummy/639449"
2,95,"False","False","False","False","True",0,"False","False","False",115,-19.8869609,-43.918053,3,350,1000,"apartamento","False","False","cidade-nova",539948,0,"False",10.5263157894737,"https://www.netimoveis.com/imovel/dummy/539948"
1,60,"False","False","False","False","False",0,"True","False","True",115,-19.9575646,-43.9675528,3,363,1000,"apartamento","False","False","estoril",675631,0,"True",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/675631"
1,59,"False","False","False","False","False",0,"False","False","False",115,-19.9035202,-43.930253,2,165,1000,"apartamento","False","False","sagrada-familia",676372,0,"False",16.9491525423729,"https://www.netimoveis.com/imovel/dummy/676372"
1,67,"False","False","False","False","False",0,"False","False","False",115,-19.9004203,-43.9255756,2,150,1000,"apartamento","False","False","sagrada-familia",352518,0,"False",14.9253731343284,"https://www.netimoveis.com/imovel/dummy/352518"
2,70,"False","False","False","True","True",0,"False","False","False",115,-19.8992101,-43.9290179,3,315,1000,"apartamento","False","False","graca",695786,1,"True",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/695786"
2,70,"False","False","False","True","True",0,"False","False","False",115,-19.8992101,-43.9290179,3,315,1000,"apartamento","False","False","nova-floresta",695786,1,"True",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/695786"
1,60,"False","False","False","True","True",0,"False","False","True",115,-19.8398197,-43.9403534,2,198,1000,"apartamento","False","False","heliopolis",697781,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/697781"
1,60,"False","False","False","True","True",0,"False","False","True",115,-19.8398197,-43.9403534,2,198,1000,"apartamento","False","False","planalto",697781,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/697781"
1,95.41,"False","False","False","True","True",0,"True","False","True",115,-19.9325416,-43.9734621,3,528,1100,"apartamento","False","False","nova-suissa",474641,1,"True",11.5291898123886,"https://www.netimoveis.com/imovel/dummy/474641"
1,100,"False","False","False","False","False",0,"False","False","False",115,-19.8865177,-43.9978012,3,300,1100,"apartamento","False","False","castelo",652214,1,"False",11,"https://www.netimoveis.com/imovel/dummy/652214"
1,75,"False","False","False","False","True",0,"True","False","False",115,-19.8965738,-43.9279703,2,427.9,1100,"apartamento","False","False","graca",476595,0,"True",14.6666666666667,"https://www.netimoveis.com/imovel/dummy/476595"
2,86,"False","False","False","False","True",0,"False","False","False",115,-19.8722369,-43.9178939,3,220,1100,"apartamento","False","False","fernao-dias",669529,1,"False",12.7906976744186,"https://www.netimoveis.com/imovel/dummy/669529"
2,86,"False","False","False","False","True",0,"False","False","False",115,-19.8722369,-43.9178939,3,220,1100,"apartamento","False","False","uniao",669529,1,"False",12.7906976744186,"https://www.netimoveis.com/imovel/dummy/669529"
2,90,"False","False","False","False","False",0,"False","False","False",115,-19.8865177,-43.9978012,3,250,1100,"apartamento","False","False","castelo",597784,1,"False",12.2222222222222,"https://www.netimoveis.com/imovel/dummy/597784"
1,110,"False","False","False","False","True",0,"False","False","False",115,-19.8825907,-43.9186891,3,300,1100,"apartamento","False","False","cidade-nova",681852,1,"False",10,"https://www.netimoveis.com/imovel/dummy/681852"
1,110,"False","False","False","False","True",0,"False","False","False",115,-19.8825907,-43.9186891,3,300,1100,"apartamento","False","False","uniao",681852,1,"False",10,"https://www.netimoveis.com/imovel/dummy/681852"
2,85,"False","False","False","False","False",0,"False","False","False",115,-19.9451264,-43.9741141,3,250,1100,"apartamento","False","False","jardim-america",440979,1,"False",12.9411764705882,"https://www.netimoveis.com/imovel/dummy/440979"
1,46,"False","False","False","False","True",0,"False","False","False",115,-19.896609,-43.923304,2,240,1100,"apartamento","False","False","sagrada-familia",696473,0,"False",23.9130434782609,"https://www.netimoveis.com/imovel/dummy/696473"
0,50,"False","False","False","False","False",0,"True","False","False",115,-19.9235841,-43.9481356,2,380,1100,"apartamento","False","False","barro-preto",696874,0,"False",22,"https://www.netimoveis.com/imovel/dummy/696874"
0,60,"False","False","False","False","False",0,"False","False","False",115,-19.9197965,-43.9461523,2,465,1100,"apartamento","False","False","centro",659574,0,"True",18.3333333333333,"https://www.netimoveis.com/imovel/dummy/659574"
1,56.03,"False","False","False","False","False",0,"False","False","False",115,-19.924935,-43.909259,3,200,1100,"apartamento","False","False","santa-efigenia",700010,0,"False",19.6323398179547,"https://www.netimoveis.com/imovel/dummy/700010"
0,45,"False","False","False","True","False",0,"False","False","False",115,-19.9241295,-43.97044,2,250,1150,"apartamento","False","False","calafate",694707,0,"True",25.5555555555556,"https://www.netimoveis.com/imovel/dummy/694707"
